9218466,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218466.jpg,cesar.flores@congreso.gob.mx,CÌ©sar Flores Sosa,PAN,Coahuila,cesarfloresmva
9218468,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218468.jpg,jorge.lopez@congreso.gob.mx,Jorge LÌ_pez MartÌ_n,PAN,Aguascalientes,JorgeLopez_M
9218470,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218470.jpg,exaltacion.gonzalez@congreso.gob.mx,ExaltaciÌ_n GonzÌÁlez CeceÌ±a,PAN,Baja California,ExaltacionGlz
9218474,diputado,[],RP,/Archivos/Fotos/9218474.jpg,maria.murguia@congreso.gob.mx,MarÌ_a Guadalupe MurguÌ_a GutiÌ©rrez,PAN,Quer&#xE9;taro,diputadospan
9218478,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218478.jpg,wenceslao.martinez@congreso.gob.mx,Wenceslao MartÌ_nez Santos,PAN,Baja California,wencesmtzs
9218480,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218480.jpg,jorge.ramos@congreso.gob.mx,Jorge Ramos HernÌÁndez,PAN,Baja California,jorgeramoshdz
9218484,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218484.jpg,maximo.garcia@congreso.gob.mx,JosÌ© MÌÁximo GarcÌ_a LÌ_pez,PAN,Baja California,Maxxtij
9218486,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218486.jpg,luisa.sanchez@congreso.gob.mx,MarÌ_a Luisa SÌÁnchez Meza,PAN,Baja California,maluisasanchez
9218488,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218488.jpg,marco.gama@congreso.gob.mx,Marco Antonio Gama Basarte,PAN,San Luis Potos&#xED;,MarcoGamaPANSLP
9218490,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218490.jpg,rosario.rodriguez@congreso.gob.mx,MarÌ_a del Rosario RodrÌ_guez Rubio,PAN,Baja California,RosarioRR_
9218492,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218492.jpg,jacqueline.nava@congreso.gob.mx,Jacqueline Nava Mouett,PAN,Baja California,JACKIENAVA_of
9218494,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218494.jpg,patricia.garcia@congreso.gob.mx,Patricia GarcÌ_a GarcÌ_a,PAN,Aguascalientes,diputadospan
9218496,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218496.jpg,leonel.cordero@congreso.gob.mx,Leonel Gerardo Cordero Lerma,PAN,Zacatecas,LeonelCorderoL
9218498,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218498.jpg,brenda.velazquez@congreso.gob.mx,Brenda VelÌÁzquez Valdez,PAN,Nuevo Le&#xF3;n,brenvelazquezv
9218500,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218500.jpg,miguel.salim@congreso.gob.mx,Miguel Ìngel Salim Alle,PAN,Guanajuato,MiguelSalimAlle
9218502,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218502.jpg,karla.osuna@congreso.gob.mx,Karla Karina Osuna Carranco,PAN,Coahuila,KarlaOsuna_
9218504,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218504.jpg,cesar.rendon@congreso.gob.mx,CÌ©sar Augusto RendÌ_n GarcÌ_a,PAN,Tamaulipas,diputadospan
9218516,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218516.jpg,janette.ovando@congreso.gob.mx,Janette Ovando Reazola,PAN,Chiapas,janetteovando
9218518,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218518.jpg,joaquin.diaz@congreso.gob.mx,JoaquÌ_n JesÌ¼s DÌ_az Mena,PAN,Yucat&#xE1;n,huachodiazmena
9218520,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218520.jpg,kathia.bolio@congreso.gob.mx,Kathia MarÌ_a Bolio Pinelo,PAN,Yucat&#xE1;n,KathiaBolio
9218522,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218522.jpg,enrique.cambranis@congreso.gob.mx,Enrique Cambranis Torres,PAN,Veracruz,ECambranisT
9218524,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218524.jpg,nelly.marquez@congreso.gob.mx,Nelly del Carmen MÌÁrquez Zapata,PAN,Campeche,NellyMarquez
9218526,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218526.jpg,luis.martinez@congreso.gob.mx,Luis de LeÌ_n MartÌ_nez SÌÁnchez,PAN,Oaxaca,Luis_leonmtz
9218528,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218528.jpg,psanchez.carrillo@congreso.gob.mx,Patricia SÌÁnchez Carrillo,PAN,Quintana Roo,patsancar
9218544,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218544.jpg,jisela.paes@congreso.gob.mx,Jisela Paes MartÌ_nez,PAN,Baja California Sur,PaesJisela
9218546,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218546.jpg,luz.paniagua@congreso.gob.mx,Luz Argelia Paniagua Figueroa,PAN,Baja California,luzargeliabc
9218548,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218548.jpg,victor.ibarra@congreso.gob.mx,VÌ_ctor Ernesto Ibarra Montoya,PAN,Baja California Sur,diputadospan
9218562,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218562.jpg,juan.blanco@congreso.gob.mx,Juan Alberto Blanco ZaldÌ_var,PAN,Chihuahua,diputadospan
9218566,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218566.jpg,jorge.triana@congreso.gob.mx,Jorge Triana Tena,PAN,Distrito Federal,JTrianaT
9218568,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218568.jpg,federico.doring@congreso.gob.mx,Federico DÌ¦ring Casar,PAN,Distrito Federal,FDoringCasar
9218570,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218570.jpg,hector.barrera@congreso.gob.mx,HÌ©ctor Barrera Marmolejo,PAN,Distrito Federal,HectorBarrera_
9218574,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218574.jpg,maria.agundis@congreso.gob.mx,MarÌ_a VerÌ_nica Agundis Estrada,PAN,Guanajuato,veroagundis
9218576,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218576.jpg,francisco.sheffield@congreso.gob.mx,Francisco Ricardo Sheffield Padilla,PAN,Guanajuato,R_Sheffield
9218584,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218584.jpg,roman.cortes@congreso.gob.mx,RomÌÁn Francisco CortÌ©s Lugo,PAN,M&#xE9;xico,RomanCortesMx
9218588,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218588.jpg,eukid.castanon@congreso.gob.mx,Eukid CastaÌ±Ì_n Herrera,PAN,Puebla,diputadospan
9218592,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218592.jpg,luis.marron@congreso.gob.mx,Luis Gilberto MarrÌ_n AgustÌ_n,PAN,M&#xE9;xico,Marronpro
9218594,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Vicepresidente""}]",RP,/Archivos/Fotos/9218594.jpg,cecilia.romero@congreso.gob.mx,MarÌ_a Guadalupe Cecilia Romero Castillo,PAN,Distrito Federal,CeciliaRomeroc
9218596,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218596.jpg,santiago.taboada@congreso.gob.mx,Santiago Taboada Cortina,PAN,Distrito Federal,SantiTaboada
9218598,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218598.jpg,angelica.moya@congreso.gob.mx,AngÌ©lica Moya MarÌ_n,PAN,M&#xE9;xico,angiemoyam
9218602,diputado,[],MR,/Archivos/Fotos/9218602.jpg,edmundo.bolanos@congreso.gob.mx,Edmundo Javier BolaÌ±os Aguilar,PAN,Morelos,jbadiputado
9218604,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218604.jpg,ximena.tamariz@congreso.gob.mx,Ximena Tamariz GarcÌ_a,PAN,Nuevo Le&#xF3;n,XimenaTamariz_
9218606,diputado,[],RP,/Archivos/Fotos/9218606.jpg,monica.rodriguez@congreso.gob.mx,MÌ_nica RodrÌ_guez Della Vecchia,PAN,Puebla,monica_rdv
9218610,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218610.jpg,carlos.delafuente@congreso.gob.mx,Carlos Alberto De la Fuente Flores,PAN,Nuevo Le&#xF3;n,C_delaFuente
9218612,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218612.jpg,juan.corral@congreso.gob.mx,Juan Corral Mier,PAN,Tlaxcala,JuanCorralMier
9218614,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218614.jpg,adrian.gonzalez@congreso.gob.mx,JosÌ© AdriÌÁn GonzÌÁlez Navarro,PAN,Nuevo Le&#xF3;n,adriangn
9218616,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218616.jpg,emma.aleman@congreso.gob.mx,Emma Margarita AlemÌÁn Olvera,PAN,Morelos,AlemanMargarita
9218620,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218620.jpg,santiago.torreblanca@congreso.gob.mx,Santiago Torreblanca Engell,PAN,Distrito Federal,storreblancae
9218626,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218626.jpg,guadalupe.gonzalez@congreso.gob.mx,Guadalupe GonzÌÁlez SuÌÁstegui,PAN,Guerrero,GuadalupeGlezs
9218630,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218630.jpg,genoveva.huerta@congreso.gob.mx,Genoveva Huerta Villegas,PAN,Puebla,GenovevaHuerta
9218634,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218634.jpg,miguel.huepa@congreso.gob.mx,Miguel Ìngel Huepa PÌ©rez,PAN,Puebla,MiguelHuepa
9218646,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218646.jpg,mgarcia.perez@congreso.gob.mx,MarÌ_a GarcÌ_a PÌ©rez,PAN,Quer&#xE9;taro,maryg_dip
9218648,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218648.jpg,gerardo.cuanalo@congreso.gob.mx,Gerardo Gabriel Cuanalo Santos,PAN,Quer&#xE9;taro,gcuanalo
9218650,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218650.jpg,apolinar.casillas@congreso.gob.mx,J. Apolinar Casillas GutiÌ©rrez,PAN,Quer&#xE9;taro,Casipolo
9218656,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218656.jpg,ulises.ramirez@congreso.gob.mx,Ulises RamÌ_rez NÌ¼Ì±ez,PAN,M&#xE9;xico,abasave
9218660,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218660.jpg,minerva.hernandez@congreso.gob.mx,Minerva HernÌÁndez Ramos,PAN,M&#xE9;xico,MinervaHdezMX
9218662,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218662.jpg,mariadelosangeles.rodriguez@congreso.gob.mx,MarÌ_a de los Ìngeles RodrÌ_guez Aguirre,PAN,San Luis Potos&#xED;,AngelesPAN
9218664,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218664.jpg,marko.cortes@congreso.gob.mx,Marko Antonio CortÌ©s Mendoza,PAN,Michoac&#xE1;n,MarkoCortes
9218666,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218666.jpg,gretel.culin@congreso.gob.mx,Gretel Culin Jaime,PAN,Colima,
9218668,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218668.jpg,jose.salas@congreso.gob.mx,JosÌ© Antonio Salas Valencia,PAN,Michoac&#xE1;n,diputadospan
9218670,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218670.jpg,marisol.vargas@congreso.gob.mx,Marisol Vargas BÌÁrcena,PAN,Hidalgo,marisolvargasb
9218672,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218672.jpg,carlos.bello@congreso.gob.mx,Carlos Bello Otero,PAN,M&#xE9;xico,CARLOSBELLO66
